"","cd8_lowsalt_1","cd8_highsalt_1","cd8_lowsalt_2","cd8_highsalt_2","cd8_lowsalt_3","cd8_highsalt_3"
"ENSG00000104756",1252.51111605845,1505.95721020694,866.804559150258,1289.43106304702,1529.5976608039,1430.22655717751
"ENSG00000104760",0,0,0,0,0.951389574459772,0
"ENSG00000104763",895.892172288274,697.787716208929,1294.64735344117,995.750619466009,1065.21991302351,911.641373577196
"ENSG00000104765",2373.43786482628,4073.77565744087,2928.30381653996,4678.94052626493,3931.12672055736,2905.90340123341
"ENSG00000104774",3866.79631912441,3912.43947519584,6068.78882051798,3679.46644933751,4196.6982874135,3833.20312130048
"ENSG00000104783",969.884008408058,915.140424651184,855.025668558337,915.775777678769,842.846774704706,787.383387643953
"ENSG00000104804",0,1.34386815080562,0,5.73156347221478,3.44431062670023,4.7221501969548
"ENSG00000104805",6731.33811778208,5863.22432391283,8367.12168256096,5884.43798853249,7242.48958461551,6337.98712332109
"ENSG00000104808",3.88090710748638,6.98069877623323,12.7919518840947,12.7958198152719,15.0164079787567,8.3963292658576
"ENSG00000104812",2258.06746429727,2309.08697905791,2476.98346223487,2585.07951268452,2230.24099100163,2443.64829715234
"ENSG00000104814",7528.15420622035,5363.30995778274,10703.1358482923,4344.65353020081,6552.64122597879,4993.29152728101
"ENSG00000104818",0,0,0,0,0,0
"ENSG00000104823",3291.08298534805,3881.57239108558,3125.33706943401,3760.18493030147,3202.53804409261,3533.09225717392
"ENSG00000104824",10239.6441586299,11123.7830212928,14344.5072515445,10599.3830749847,9986.2854036196,12290.9260520015
"ENSG00000104825",1515.00451466697,1467.73466317963,1259.97279686258,1342.22181463583,1362.61315801339,1593.57774337412
"ENSG00000104826",3.07586443888339,2.77499356803556,1.48657870003184,6.79988018146325,10.7222836213175,4.28045126837553
"ENSG00000104827",0,0,1.44970427779388,0,0,0
"ENSG00000104833",204.886677050897,298.789548921186,331.653927898223,250.879481464783,236.829786581974,280.014459937757
"ENSG00000104835",835.807681004548,1333.34535720886,809.704214225777,1263.65487514982,1044.27872836049,1351.50200179282
"ENSG00000104848",0,0,0,0,0,0
"ENSG00000104852",10151.7165590171,9773.76270571674,6435.35841713357,9151.85473221104,9139.99837761818,10148.923270225
"ENSG00000104853",2884.6362293043,2857.80331549692,3157.91078987457,2548.17604096967,2687.63074069987,3210.63167183245
"ENSG00000104856",1019.36963929618,484.983051187901,1735.34606659538,600.265447348326,658.28633353833,534.870787722109
"ENSG00000104859",2298.79360848808,2198.64211851303,978.402090875736,1908.23036938967,1631.71382901744,1832.00963403011
"ENSG00000104863",37.0099308107727,36.7906692481629,21.5413134559175,37.1241664169084,20.9332630499851,16.380930704274
"ENSG00000104866",843.340640058387,849.106209419115,579.960796485235,750.435324280255,683.115843659913,726.871272372734
"ENSG00000104870",261.22110883906,164.515813449147,683.821781718722,192.758512421273,217.270441242486,147.698934770399
"ENSG00000104872",2571.21047100973,2298.78125492099,2397.75485634777,2334.0180941774,2529.7857911581,2446.03352951358
"ENSG00000104879",1.05654088584958,0,0,0,0,1.71101691934575
"ENSG00000104880",4134.2467331001,3305.61596520184,5258.82764134548,2308.47731969182,3825.39309473807,3019.75439983771
"ENSG00000104881",233.840846369282,269.859648889197,396.254911033234,462.721643460825,319.914798780821,226.773261984984
"ENSG00000104883",17.9271364600665,5.9892705820824,18.7228098532649,11.1748944997364,23.3805580546154,16.2920474349285
"ENSG00000104884",907.743701491744,702.946819377269,831.57974528537,799.407605253008,776.297352887908,699.779338923494
"ENSG00000104885",3089.28459410733,5414.96266777273,3515.51480315632,5045.42841686834,3600.70841808538,5472.4643561429
"ENSG00000104886",1653.11602984356,1822.76753169989,1107.16134527721,1643.24280549286,1588.59000626032,1947.27859863612
"ENSG00000104888",10.6395522872273,7.50434444821208,15.8325409292147,12.6344827702789,6.66418406669776,7.81309845049107
"ENSG00000104889",932.023582056591,1393.98858761023,988.449619913862,1194.52511795452,996.494196856638,1269.92096924199
"ENSG00000104892",3.14361729401395,0.945572817073107,0,1.71170181028417,0,0
"ENSG00000104894",7028.91122414055,4442.55109741696,6559.88202046582,4312.56824929533,6630.7297627584,3524.56983566272
"ENSG00000104897",4282.66903302438,4019.77657129797,2826.8672429956,3811.09163387483,4323.37838717317,4234.09275918165
"ENSG00000104899",53.8368098261557,47.1629163977732,37.1924363258075,58.2211990991588,48.3839998977665,52.4423203597854
"ENSG00000104901",0,0,0,0,0,0
"ENSG00000104903",145.528277885381,134.846872473184,210.159424516817,156.914440431132,139.068245573636,141.365811713263
"ENSG00000104904",14596.7792056545,15653.6652392039,11935.260071852,13844.8141134618,14627.4744995018,16620.0995416529
"ENSG00000104907",985.313022527335,1239.12977005149,564.474216364342,1168.5985974785,908.401652091693,1333.92958562982
"ENSG00000104915",1435.59064332546,1436.36592483634,1307.81417134918,1156.85126469878,1483.46223251799,1255.34906787739
"ENSG00000104918",1.05102260890549,1.89714937768081,0,2.55062861810404,0,4.27683634416999
"ENSG00000104921",0,0.941135486273746,0,1.70286856357116,0.952372138283769,0
"ENSG00000104936",1091.57341848955,495.609235930241,828.261967508655,412.782463440948,895.153313476233,481.789830771375
"ENSG00000104938",0,0,0,0,0,0
"ENSG00000104941",0.956156327271552,3.63367929656083,0,0,9.02851558894961,0.825002351957555
"ENSG00000104946",1532.3248787653,1133.7555257738,1121.27415571372,1212.41447014024,1312.5022411649,966.605789892216
"ENSG00000104951",367.495770456963,487.066513272561,518.300942858607,315.950787674484,661.656037919322,400.950687226883
"ENSG00000104953",30.4835619939469,17.9388801283213,32.8519634727344,32.5653792176398,55.7520625659984,45.1977646361921
"ENSG00000104957",1210.59536098148,1034.75700062967,715.029494771701,1081.36499816983,1146.79128563366,1063.30996488384
"ENSG00000104960",1428.0541970189,1467.29223367865,1467.74516981341,1399.91085151493,1613.84436946714,1371.19318101544
"ENSG00000104964",27785.2855865185,19574.2415207156,23091.7160888841,16351.2519710267,27244.535653761,18844.6791469348
"ENSG00000104967",0,0,0,0,0,0
"ENSG00000104969",1935.09125606264,2428.46433722511,2172.66607592181,2312.92196816491,1938.60396581638,2714.31394121396
"ENSG00000104970",297.664215540788,228.762131892114,149.014149851308,147.454124254435,228.741075603026,122.82138722041
"ENSG00000104972",813.856648436355,520.581354472564,421.827388323998,330.858913351104,122.096058772325,174.346000671343
"ENSG00000104973",2210.2605683425,1848.60649463439,1980.16566966993,1776.11898849054,2247.55902582851,1879.20401294777
"ENSG00000104974",0,0,0,0,0,0
"ENSG00000104976",561.956789262166,617.513869992276,652.318055923491,608.689784115883,508.37090815964,576.279866199969
"ENSG00000104979",1424.16976759924,1860.6577865761,1141.43971437443,1619.90463651245,1626.96337250778,1990.2162576404
"ENSG00000104980",665.596656275484,715.33499668497,729.437013860767,738.266744350905,637.802065198883,943.900071947453
"ENSG00000104983",363.834343201159,370.357312592314,441.160515592045,372.542590016426,434.14884513167,339.955372225198
"ENSG00000104998",2473.10275823726,1961.42137800088,3484.70981995933,2121.05026775189,2002.6067586653,2021.78104120337
"ENSG00000105011",2789.62111641224,4422.61576619515,2366.8554417708,4543.27823522041,3127.86560511075,5107.691072091
"ENSG00000105048",2.66153412160981,11.5514277964086,2.26698850132238,1.43286532105438,2.50672091926099,3.59512610720364
"ENSG00000105053",1607.46488289874,1361.49721942892,1259.03312191023,1291.63425378483,1559.03879858482,1316.00772627962
"ENSG00000105058",2643.5780180125,2325.30807494566,1986.39159696295,2198.42960057969,2723.85365412571,2742.72724486766
"ENSG00000105063",11290.4174761333,14810.6103830551,17420.5151566512,14386.6661302168,11111.0725312747,15292.5820941929
"ENSG00000105072",197.470401299111,245.192144875296,175.195859664041,190.853586921443,165.635537480434,152.462177301352
"ENSG00000105085",466.571606202589,520.695992238607,596.715141482413,539.144807002927,557.840989896751,725.660177617724
"ENSG00000105088",249.08195112306,100.255125610988,228.994910503653,70.0366370491856,241.11384306185,69.4030735845227
"ENSG00000105122",9486.81538324057,6987.08998885027,8442.695937444,6738.28619899981,7250.4591915547,6966.02711729978
"ENSG00000105127",1687.11939832252,1945.43396458071,1067.1959518119,2229.68704888518,1594.09200728631,2199.16778175679
"ENSG00000105131",0,0,1.44970427779388,0,0,0
"ENSG00000105135",886.616804092139,1142.09188123217,1241.87523147029,1026.4740532927,1071.01573480148,984.953014575655
"ENSG00000105136",609.640747837464,384.003305692308,343.833744024009,334.567506126935,491.834557440442,277.111875166357
"ENSG00000105137",2.96204155869821,70.4167910976433,9.27782880001946,21.9503001339906,6.3371113933529,8.96821727963892
"ENSG00000105141",0,0,0,0,0,0
"ENSG00000105143",0,0,0,0,0,0
"ENSG00000105146",10.7269977706564,2.78835992519238,2.70863637560683,14.5798537426791,9.80225365245037,7.25475002883166
"ENSG00000105171",1710.29534017956,1349.0231070001,1338.56654899358,1369.35841724215,1645.18000038095,1393.48291616046
"ENSG00000105173",523.059987968593,688.046572330293,325.655339035299,626.239539549336,510.931583522724,730.128742725622
"ENSG00000105176",1903.2087648191,1759.86265872397,2104.16982101884,1647.58124532218,1942.97049473664,1842.33604067328
"ENSG00000105185",888.649677127303,1016.40625559133,732.093744196804,933.991606069115,947.514771421117,1237.35524004858
"ENSG00000105186",1788.45345063182,1864.08437035586,2330.38143539385,2175.06371857636,1599.32669103421,2453.48598115176
"ENSG00000105193",18345.1366347445,16774.0783880278,24376.2055154452,15522.058433469,17308.0198416535,14029.6690556284
"ENSG00000105197",920.933826670871,1292.02582037569,1112.32012377009,1249.56965125727,807.659511192206,1337.59335032018
"ENSG00000105198",0,0,0,0,0,0
"ENSG00000105202",4998.54359769481,7066.29088995156,8073.4962055819,6748.03747976144,5353.55860633806,6843.21694159065
"ENSG00000105204",843.162102522858,423.334460968577,862.250221593494,348.262704653933,685.003080282423,329.850998072059
"ENSG00000105205",0,0,0,0,0,0
"ENSG00000105219",6.43866653055339,1.64050529344736,2.19469191490893,2.22732240579241,0,0
"ENSG00000105220",10080.5283207337,23302.6004545695,15578.7770093797,27409.1281398152,14734.2803159181,19008.7335824202
"ENSG00000105221",4604.6214744595,5414.34275031615,4876.25154192699,5214.06571923143,4894.62065573597,5715.52270568939
"ENSG00000105223",1684.25966035895,1294.6533575855,2297.35511214904,1441.88534370848,1607.31294916869,1174.40449159722
"ENSG00000105227",114.19973818756,69.9460761265308,247.172541565909,86.0663598579227,113.208254458995,65.6190054464691
"ENSG00000105229",968.11458090392,1056.98978577757,1032.82095098184,1295.52625507736,822.149027836331,1410.88089228484
"ENSG00000105245",185.303954529323,136.842033497043,157.562286511367,112.579605723178,131.070978274892,139.161092641442
"ENSG00000105246",45.2472932547682,53.577892024863,89.5104532229514,59.4725816395289,18.0743743607905,15.3449417726564
"ENSG00000105248",784.783142559916,762.400448748714,765.284237214301,804.46116283441,741.070708416854,809.567966154461
"ENSG00000105251",0,0,1.13622782263969,0,5.94266766366995,1.04785907645387
"ENSG00000105254",1712.7444262583,1410.30512016385,1657.8988240335,1303.199624119,1622.64020262083,1649.051150575
"ENSG00000105255",492.222953574468,768.383622226771,354.292312258765,633.377570788515,587.414471005707,624.096991175392
"ENSG00000105258",327.395212998502,381.904253456471,332.834321326195,382.7097257776,371.660716709968,430.067400770259
"ENSG00000105261",1.05319283908392,0,0,0.851105201749856,0.957016494799264,3.42012478181735
